# name, smd?, value, package, component, x, y, Eagle-Angle, YX-Angle
R4X11,SMD,2K0,0603-RES,2k0-0603-res,14.35,46.36,270.00,90.00
R4X21,SMD,2K0,0603-RES,2k0-0603-res,64.35,46.36,270.00,90.00
R5X11,SMD,1K0,0603-RES,1k0-0603-res,19.69,46.36,270.00,90.00
R5X21,SMD,1K0,0603-RES,1k0-0603-res,69.69,46.36,270.00,90.00
R6X11,SMD,1M0,0603-RES,1m0-0603-res,24.77,38.10,0.00,0.00
R6X21,SMD,1M0,0603-RES,1m0-0603-res,74.77,38.10,0.00,0.00
R7X11,SMD,10K,0603-RES,10k-0603-res,30.23,38.10,0.00,0.00
R7X21,SMD,10K,0603-RES,10k-0603-res,80.23,38.10,0.00,0.00
TR1X11,PTH,CoilCraft,TH-T4,coilcraft-th-t4,0.00,0.00,90.00,-90.00
TR1X21,PTH,CoilCraft,TH-T4,coilcraft-th-t4,0.00,0.00,90.00,-90.00
VR1X11,SMD,LM1117-5,SOT223,lm1117-5-sot223,5.08,68.58,90.00,-90.00
VR1X21,SMD,LM1117-5,SOT223,lm1117-5-sot223,55.08,68.58,90.00,-90.00
X2X1,PTH,BOARD,BOARD-DINRAIL-2.7IN-5CM-DUAL,board-board-dinrail-2.7in-5cm-dual,0.00,0.00,0.00,0.00
X2X11,PTH,0.200,MSTBA5,0.200-mstba5,0.00,0.00,90.00,-90.00
X2X21,PTH,0.200,MSTBA5,0.200-mstba5,0.00,0.00,90.00,-90.00
