# name, smd?, value, package, component, x, y, Eagle-Angle, YX-Angle
CON1,SMD,2x3-0.100,2X3-SMD_EDGE,2x3-0.100-2x3-smd_edge,6.35,1.83,0.00,0.00
LED1,SMD,RGB,APA102,rgb-apa102,4.45,42.93,0.00,0.00
