# name, smd?, value, package, component, x, y, angle
D1, PTH, , DIODE-1N4001, -diode-1n4001, 0.00, 0.00, 180.00
J1, PTH, , 1X08_LOCK, -1x08_lock, 0.00, 0.00, 180.00
K1, PTH, G5V-2, G5V-2, g5v-2-g5v-2, 0.00, 0.00, 270.00
U$1, PTH, , MRCSLOGOTOP, -mrcslogotop, 0.00, 0.00, 90.00
